observation_id,taxon_id,taxon_name,common_name,latitude,longitude,positional_accuracy,observed_on,coordinates_obscured
1498002,45763,Ondatra zibethicus,Muskrat,42.39496,-71.1555833333,,2015-05-16,False
1498003,43111,Sylvilagus floridanus,Eastern Cottontail,42.3952666667,-71.1567183333,,2015-05-16,False
1498004,46217,Tamias striatus,Eastern Chipmunk,42.4297366667,-71.195335,,2015-05-16,False
1498005,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.4287583333,-71.2013066667,,2015-05-16,False
1502427,46217,Tamias striatus,Eastern Chipmunk,42.371097,-71.145961,812.0,2015-05-17,False
1505972,46217,Tamias striatus,Eastern Chipmunk,42.36951,-71.1478966667,,2015-05-18,False
1505973,43111,Sylvilagus floridanus,Eastern Cottontail,42.3685416667,-71.1477533333,,2015-05-18,False
1506003,46217,Tamias striatus,Eastern Chipmunk,42.3708333333,-71.1421583333,,2015-05-18,False
1506323,46217,Tamias striatus,Eastern Chipmunk,42.3766866667,-71.1271361667,,2015-05-18,False
1509543,46217,Tamias striatus,Eastern Chipmunk,42.371097,-71.145961,812.0,2015-05-18,False
1509545,43111,Sylvilagus floridanus,Eastern Cottontail,42.37636,-71.143815,,2015-05-18,False
1509556,43111,Sylvilagus floridanus,Eastern Cottontail,42.299675,-71.03307,732.0,2015-05-18,False
1515656,41880,Mephitis mephitis,Striped Skunk,42.8083616667,-70.8602666667,,2014-07-30,False
1518130,42223,Odocoileus virginianus,White-tailed Deer,42.400943,-71.363372,5.0,2015-05-20,False
1531046,43794,Castor canadensis,American Beaver,42.49243,-73.299288,48.0,2015-05-17,False
1542282,43111,Sylvilagus floridanus,Eastern Cottontail,42.371097,-71.145961,812.0,2015-05-19,False
1544873,43794,Castor canadensis,American Beaver,42.278084,-71.186049,,2015-05-25,False
1554042,46217,Tamias striatus,Eastern Chipmunk,42.481221,-73.178922,148.0,2015-05-25,False
1555768,41566,Megaptera novaeangliae,Humpback Whale,42.0458215331,-70.1487045057,,2014-07-08,True
1584564,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.38641,-71.1466133333,,2015-06-03,False
1592393,43111,Sylvilagus floridanus,Eastern Cottontail,42.3871833333,-71.1244721667,,2015-06-04,False
1593996,46217,Tamias striatus,Eastern Chipmunk,42.440865,-71.343374,10.0,2015-06-05,False
1595606,46217,Tamias striatus,Eastern Chipmunk,42.4086316667,-71.329995,,2015-06-05,False
1615333,42051,Canis latrans,Coyote,42.271594,-71.218652,,2015-05-24,False
1615342,42051,Canis latrans,Coyote,42.271634,-71.218674,,2015-05-23,False
1615357,42223,Odocoileus virginianus,White-tailed Deer,42.271614,-71.218572,,2015-05-22,False
1615366,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.271583,-71.218754,15.0,2015-05-24,False
1615371,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.27163,-71.21869,24.0,2015-05-25,False
1615391,42051,Canis latrans,Coyote,42.271655,-71.218582,,2015-05-28,False
1615407,42051,Canis latrans,Coyote,42.272183,-71.219677,12.0,2015-06-03,False
1615523,42223,Odocoileus virginianus,White-tailed Deer,42.273865,-71.271814,12.0,2014-06-23,False
1615532,42223,Odocoileus virginianus,White-tailed Deer,42.265899,-71.273997,49.0,2014-09-11,False
1628016,43111,Sylvilagus floridanus,Eastern Cottontail,42.4235283333,-71.1295695,,2015-06-13,False
1632888,42223,Odocoileus virginianus,White-tailed Deer,42.401598,-71.375383,5.0,2015-06-14,False
1639607,41663,Procyon lotor,Common Raccoon,42.268777,-71.217236,12.0,2015-06-11,False
1639611,42051,Canis latrans,Coyote,42.268777,-71.217236,12.0,2015-06-11,False
1639620,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.268777,-71.217236,12.0,2015-06-06,False
1642359,42051,Canis latrans,Coyote,42.2639031347,-71.2744796276,516.0,2015-06-17,False
1643126,42223,Odocoileus virginianus,White-tailed Deer,42.40281,-71.184539,10.0,2015-06-14,False
1685925,43111,Sylvilagus floridanus,Eastern Cottontail,42.29514,-71.303212,5.0,2015-06-24,False
1693699,46217,Tamias striatus,Eastern Chipmunk,42.3659916667,-71.200995,,2015-06-25,False
1700078,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.354904,-71.0659,,2008-11-08,False
1704962,44026,Erethizon dorsatum,North American Porcupine,42.551738,-72.941708,70.0,2014-12-01,False
1709998,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3961533333,-71.18754,,2015-06-30,False
1710003,46217,Tamias striatus,Eastern Chipmunk,42.395815,-71.1888066667,,2015-06-30,False
1710247,43111,Sylvilagus floridanus,Eastern Cottontail,42.3906633333,-71.1266333333,,2015-06-30,False
1716666,43111,Sylvilagus floridanus,Eastern Cottontail,42.395115,-71.1570166667,,2015-07-02,False
1719242,46260,Tamiasciurus hudsonicus,American Red Squirrel,42.277675,-72.338773,5.0,2015-07-03,False
1729807,41733,Halichoerus grypus,Grey Seal,42.079942,-70.219717,3221.0,2015-06-29,False
1729857,42069,Vulpes vulpes,Red Fox,42.079942,-70.219717,3221.0,2015-06-29,False
1730773,46095,Marmota monax,Groundhog,42.3936166667,-71.1561805,,2015-06-24,False
1730774,42223,Odocoileus virginianus,White-tailed Deer,42.3961375561,-71.1502287258,5.0,2015-06-25,False
1739073,41976,Lynx rufus,Bobcat,42.409029,-71.920183,328.0,2015-04-18,False
1750846,46217,Tamias striatus,Eastern Chipmunk,42.719714,-73.168945,390.0,2015-07-03,False
1753475,41663,Procyon lotor,Common Raccoon,42.393378,-71.155869,5.0,2015-07-06,False
1766993,41541,Grampus griseus,Risso's Dolphin,41.367791,-70.781822,1772.0,2015-07-15,False
1768801,43111,Sylvilagus floridanus,Eastern Cottontail,42.2948411247,-71.3031462394,5.0,2015-07-16,False
1780511,43794,Castor canadensis,American Beaver,42.547903,-72.945592,24.0,2015-07-19,False
1807778,46095,Marmota monax,Groundhog,42.393198,-71.156046,10.0,2015-07-27,False
1807779,43096,Sylvilagus,Cottontail Rabbits,42.3687644764,-71.1559368658,5.0,2015-07-27,True
1807818,43794,Castor canadensis,American Beaver,42.428557,-73.233275,58.0,2015-04-24,False
1807858,42223,Odocoileus virginianus,White-tailed Deer,42.428945,-73.23276,56.0,2015-04-24,False
1845335,43111,Sylvilagus floridanus,Eastern Cottontail,42.299,-71.116396,24.0,2015-08-04,False
1848890,42069,Vulpes vulpes,Red Fox,42.05835,-70.176405,100.0,2015-07-31,False
1853990,46260,Tamiasciurus hudsonicus,American Red Squirrel,41.708629,-70.278708,49.0,2015-08-07,False
1862543,42223,Odocoileus virginianus,White-tailed Deer,42.552148,-72.942322,30.0,2015-08-14,False
1869293,46217,Tamias striatus,Eastern Chipmunk,42.2975468912,-71.7108032334,,2009-07-09,True
1870205,43096,Sylvilagus,Cottontail Rabbits,41.621843,-70.537972,74.0,2015-08-06,False
1873692,42051,Canis latrans,Coyote,42.430799,-73.236432,49.0,2015-08-18,False
1878548,43111,Sylvilagus floridanus,Eastern Cottontail,41.990109,-70.753031,5.0,2015-08-21,False
1902390,41880,Mephitis mephitis,Striped Skunk,42.8084366667,-70.8630833333,,2015-08-25,False
1907467,43111,Sylvilagus floridanus,Eastern Cottontail,42.370889,-71.145776,509.0,2015-08-10,False
1907471,43111,Sylvilagus floridanus,Eastern Cottontail,42.370889,-71.145776,509.0,2015-08-10,False
1913232,44576,Rattus norvegicus,Brown Rat,41.52791,-70.658816,65.0,2015-09-02,False
1930074,43111,Sylvilagus floridanus,Eastern Cottontail,42.389355,-71.13487,,2015-09-09,False
1939398,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.351627,-71.104598,30.0,2015-09-12,False
1939417,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.351394,-71.104204,5.0,2015-09-12,False
1941942,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.351235,-71.101019,5.0,2015-09-13,False
1948372,46217,Tamias striatus,Eastern Chipmunk,42.3873433333,-71.1445866667,,2015-09-15,False
1949867,43794,Castor canadensis,American Beaver,42.21542,-73.260333,98.0,2015-09-09,False
1951507,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3907433333,-71.13578,,2015-09-16,False
1955737,46260,Tamiasciurus hudsonicus,American Red Squirrel,41.8823033333,-69.9956883333,,2015-09-17,False
1955738,46217,Tamias striatus,Eastern Chipmunk,41.8824283333,-69.9957316667,,2015-09-17,False
1955746,42223,Odocoileus virginianus,White-tailed Deer,41.88075,-69.9963483333,,2015-09-17,False
1955765,42069,Vulpes vulpes,Red Fox,41.88152,-70.0014633333,,2015-09-17,False
1955770,46260,Tamiasciurus hudsonicus,American Red Squirrel,41.8823916667,-69.9949016667,,2015-09-17,False
1968296,43111,Sylvilagus floridanus,Eastern Cottontail,42.194913,-71.428399,76.0,2015-05-21,False
1976446,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.389111,-71.13375,48.0,2015-09-23,False
2013485,46217,Tamias striatus,Eastern Chipmunk,41.527686,-70.658733,1.0,2015-09-29,False
2066697,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.057052,-71.074392,5.0,2015-10-04,False
2066747,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.0565666667,-71.0771471667,,2015-10-04,False
2066763,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.0565666667,-71.0771471667,,2015-10-04,False
2067308,42223,Odocoileus virginianus,White-tailed Deer,42.063349,-71.079363,5.0,2015-10-04,False
2082691,43111,Sylvilagus floridanus,Eastern Cottontail,42.328406,-71.187499,5.0,2015-10-06,False
2084107,46217,Tamias striatus,Eastern Chipmunk,42.30511,-71.120255,30.0,2015-10-07,False
2087459,43111,Sylvilagus floridanus,Eastern Cottontail,42.50374,-70.912097,25.0,2015-09-29,False
2111148,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3888916667,-71.13297,,2015-10-14,False
2111378,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.351261,-71.100512,5.0,2015-10-14,False
2277459,41708,Phoca vitulina,Harbor Seal,41.452152,-70.918808,99.0,2012-09-16,False
2284363,41526,Delphinus delphis,Common Dolphin,41.449257,-70.925438,99.0,2013-05-12,False
2328313,1264427,Mustela richardsonii,American Ermine,42.7309720511,-70.79262916,22014.0,2015-10-28,False
2339298,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.374813,-71.14446,186.0,2015-10-26,False
2339299,46217,Tamias striatus,Eastern Chipmunk,42.374638,-71.144632,197.0,2015-10-26,False
2339307,46217,Tamias striatus,Eastern Chipmunk,42.374813,-71.14446,186.0,2015-10-26,False
2339423,46217,Tamias striatus,Eastern Chipmunk,41.874498,-71.31938,187.0,2015-10-27,False
2339446,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.354214,-71.069588,,2015-10-26,False
2348465,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3393842274,-71.0953130946,1376.0,2015-09-23,False
2355679,44311,Microtus pennsylvanicus,Eastern Meadow Vole,42.442991,-73.218603,2774.0,2015-08-08,False
2380345,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.062018,-71.110822,200.0,2015-01-13,False
2380360,43111,Sylvilagus floridanus,Eastern Cottontail,42.062018,-71.110822,200.0,2015-04-22,False
2380373,41663,Procyon lotor,Common Raccoon,42.062018,-71.110822,200.0,2015-04-21,False
2380376,42223,Odocoileus virginianus,White-tailed Deer,42.062018,-71.110822,200.0,2015-04-26,False
2380389,42652,Didelphis virginiana,Virginia Opossum,42.062018,-71.110822,200.0,2015-11-09,False
2380397,41880,Mephitis mephitis,Striped Skunk,42.062018,-71.110822,200.0,2015-05-09,False
2384957,1368483,Leucopleurus acutus,Atlantic White-sided Dolphin,42.405536,-70.731253,,2007-06-24,False
2384962,41566,Megaptera novaeangliae,Humpback Whale,42.5755111855,-70.7514730292,,2007-06-24,True
2389956,566601,Phoca vitulina vitulina,Atlantic Harbor Seal,41.519769,-70.675469,3.0,2015-11-16,False
2405163,42076,Urocyon cinereoargenteus,Gray Fox,42.1711799766,-71.1763115323,23.0,2015-11-14,True
2405174,42652,Didelphis virginiana,Virginia Opossum,42.062018,-71.110822,200.0,2015-11-16,False
2405185,42051,Canis latrans,Coyote,42.062018,-71.110822,200.0,2015-11-16,False
2405200,42223,Odocoileus virginianus,White-tailed Deer,42.062018,-71.110822,200.0,2015-11-21,False
2409075,41733,Halichoerus grypus,Grey Seal,42.079942,-70.219717,895.0,2015-11-18,False
2476391,126770,Vulpes vulpes fulva,Eastern American Red Fox,42.062018,-71.110822,200.0,2015-12-12,False
2476394,453109,Pekania pennanti,Fisher,42.1883484418,-71.1214878034,49.0,2015-12-13,True
2486548,453109,Pekania pennanti,Fisher,42.062018,-71.110822,200.0,2015-12-14,False
2491767,43794,Castor canadensis,American Beaver,42.248165533,-71.4145046008,5.0,2015-12-19,False
2492345,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3696133333,-71.2241916667,,2015-12-20,False
2506920,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.65026,-70.764581,100.0,2015-11-17,False
2550273,453109,Pekania pennanti,Fisher,42.062018,-71.110822,200.0,2015-12-19,False
2550279,42223,Odocoileus virginianus,White-tailed Deer,42.062018,-71.110822,200.0,2015-12-18,False
2550282,42051,Canis latrans,Coyote,42.062018,-71.110822,200.0,2015-12-19,False
2550285,42076,Urocyon cinereoargenteus,Gray Fox,42.062018,-71.110822,200.0,2015-12-20,False
2550289,42223,Odocoileus virginianus,White-tailed Deer,42.062018,-71.110822,200.0,2015-12-20,False
2550294,42223,Odocoileus virginianus,White-tailed Deer,42.062018,-71.110822,200.0,2015-12-25,False
2550297,46260,Tamiasciurus hudsonicus,American Red Squirrel,42.062018,-71.110822,200.0,2015-12-26,False
2550299,42223,Odocoileus virginianus,White-tailed Deer,42.062018,-71.110822,200.0,2015-12-28,False
2550308,41663,Procyon lotor,Common Raccoon,42.062018,-71.110822,200.0,2015-12-14,False
2550331,42223,Odocoileus virginianus,White-tailed Deer,42.062018,-71.110822,200.0,2015-12-16,False
2550401,46260,Tamiasciurus hudsonicus,American Red Squirrel,42.062018,-71.110822,200.0,2015-12-05,False
2550407,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.062018,-71.110822,200.0,2015-12-01,False
2550419,41663,Procyon lotor,Common Raccoon,42.062018,-71.110822,200.0,2015-11-28,False
2550447,41663,Procyon lotor,Common Raccoon,42.062018,-71.110822,200.0,2015-11-27,False
2550458,41663,Procyon lotor,Common Raccoon,42.062018,-71.110822,200.0,2015-11-17,False
2570574,126770,Vulpes vulpes fulva,Eastern American Red Fox,42.062018,-71.110822,200.0,2016-01-07,False
2570577,42076,Urocyon cinereoargenteus,Gray Fox,42.062018,-71.110822,200.0,2016-01-04,False
2581498,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.373679,-71.143207,94.0,2016-01-14,False
2582284,42223,Odocoileus virginianus,White-tailed Deer,42.456078,-71.114502,1195.0,2014-09-14,False
2582422,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.363519,-71.108376,24.0,2013-06-01,False
2646698,41708,Phoca vitulina,Harbor Seal,42.822854,-70.820617,,2016-02-04,False
2650824,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.7420283333,-70.6608116667,,1980-07-15,False
2670003,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.366239,-71.258469,,2016-02-11,False
2682113,42652,Didelphis virginiana,Virginia Opossum,42.062018,-71.110822,200.0,2016-01-28,False
2685357,43111,Sylvilagus floridanus,Eastern Cottontail,41.840329,-69.988489,126.0,2015-04-22,False
2692999,43794,Castor canadensis,American Beaver,42.383703,-73.300052,70.0,2015-06-25,False
2698298,201551,Procyon lotor lotor,Eastern Raccoon,42.3667447,-71.25556677,24.0,2016-02-19,False
2702819,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.37378,-71.250774,10.0,2016-02-21,False
2703226,41708,Phoca vitulina,Harbor Seal,41.9265166667,-70.5395883333,,2016-02-21,False
2703227,41708,Phoca vitulina,Harbor Seal,41.9264666667,-70.5395966667,,2016-02-21,False
2703250,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3559305305,-71.0639106297,5.0,2016-02-21,False
2703513,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3535436998,-71.0702103005,10.0,2016-02-21,False
2706763,42051,Canis latrans,Coyote,41.739161,-71.172076,15.0,2015-11-18,False
2706868,46095,Marmota monax,Groundhog,41.73911,-71.171831,49.0,2015-09-19,False
2709306,43111,Sylvilagus floridanus,Eastern Cottontail,42.3678388,-71.2522476,19.0,2016-02-22,False
2709395,41880,Mephitis mephitis,Striped Skunk,42.125471,-72.790411,360.0,2015-06-26,False
2711844,41733,Halichoerus grypus,Grey Seal,42.613446,-70.654176,29.0,2016-02-20,False
2719070,44026,Erethizon dorsatum,North American Porcupine,42.6171983333,-73.200245,184.0,2015-06-24,False
2739450,43794,Castor canadensis,American Beaver,42.414024,-73.312387,24.0,2015-05-10,False
2743634,42051,Canis latrans,Coyote,42.3873516667,-73.2348266667,196.0,2015-05-02,False
2744561,46017,Sciurus carolinensis,Eastern Gray Squirrel,41.7420033333,-70.6608283333,,1998-07-02,False
2757398,46260,Tamiasciurus hudsonicus,American Red Squirrel,42.5092,-73.198633,97.0,2015-05-17,False
2769241,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3693166667,-71.2564466667,,2016-03-11,False
2770712,41663,Procyon lotor,Common Raccoon,42.393355,-71.269805,15.0,2013-07-22,False
2806444,41638,Ursus americanus,American Black Bear,42.470325,-72.931659,163.0,2016-03-18,False
2814201,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.36925,-71.256225,,2016-03-21,False
2817465,42223,Odocoileus virginianus,White-tailed Deer,42.62264,-72.7879833333,221.0,2016-03-13,False
2826432,63113,Blarina brevicauda,Northern Short-tailed Shrew,42.4911110315,-71.4761600164,19.0,2016-03-24,False
2828286,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3668866667,-71.26033,,2016-03-25,False
2846440,46433,Sorex fumeus,Smoky Shrew,42.2399967397,-72.3108968419,5.0,2016-03-14,False
2847384,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.36829256,-71.25487094,33.0,2016-03-29,False
2848417,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.364928,-71.259599,7.0,2016-03-29,False
2848630,46217,Tamias striatus,Eastern Chipmunk,42.3571298229,-71.258663479,357.0,2016-03-29,False
2851840,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3638141,-71.2607396,21.0,2016-03-30,False
2852947,43111,Sylvilagus floridanus,Eastern Cottontail,42.365647,-71.257241,12.0,2016-03-29,False
2854604,43111,Sylvilagus floridanus,Eastern Cottontail,42.3680616667,-71.2554033333,,2016-03-30,False
2855647,41733,Halichoerus grypus,Grey Seal,41.829706,-69.950567,685.0,2012-07-31,False
2857598,43111,Sylvilagus floridanus,Eastern Cottontail,42.3666116667,-71.2608033333,,2016-03-30,False
2857745,43111,Sylvilagus floridanus,Eastern Cottontail,42.36441,-71.261103,12.0,2016-03-29,False
2858472,43794,Castor canadensis,American Beaver,42.359434,-71.2576769,19.0,2016-03-31,False
2858500,41663,Procyon lotor,Common Raccoon,42.3703080514,-71.2610563773,97.0,2015-01-23,False
2859027,63113,Blarina brevicauda,Northern Short-tailed Shrew,42.4709873097,-70.9161011289,24.0,2016-03-31,False
2860833,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3645083333,-71.2611,,2016-03-31,False
2861768,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.363125,-71.2614833333,,2016-03-30,False
2861960,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3646791839,-71.2607975957,5.0,2016-04-01,False
2862127,1264427,Mustela richardsonii,American Ermine,42.52667,-73.192345,23.0,2016-03-31,False
2862198,43794,Castor canadensis,American Beaver,42.528035,-73.191628,24.0,2016-03-31,False
2862656,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3672891193,-71.2608313471,32.0,2016-04-01,False
2862814,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.366285,-71.258734,,2016-04-01,False
2863028,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.366285,-71.258734,,2016-04-01,False
2863709,43111,Sylvilagus floridanus,Eastern Cottontail,42.3634216667,-71.2591633333,,2016-04-01,False
2863832,46017,Sciurus carolinensis,Eastern Gray Squirrel,42.3666835064,-71.2595450879,5.0,2016-04-01,False
2864601,41570,Eubalaena glacialis,North Atlantic Right Whale,42.0513028,-70.2048890611,2178.0,2016-03-28,True
