latitude,longitude,presence
42.5816548457,-70.6629419773,1
42.3792786718,-71.5723870535,1
42.2902305515,-71.100035729,1
42.3500972222,-72.2775,0
42.4086155221,-71.3319176155,1
42.1165143051,-72.6832953617,0
41.3105244817,-70.261907496,0
41.9882929579,-70.7057093254,1
41.61570833,-71.05998883,0
42.0495462184,-70.0716513921,0
41.7166663632,-70.1824522019,0
42.2853083333,-72.2583722222,0
42.6384,-70.6661,0
42.565496,-71.571387,0
42.3777275085,-72.5731964111,0
42.220405,-73.3192366667,0
42.2978342447,-72.6167803872,0
42.81895,-70.8712383333,0
42.4350880281,-71.4091404679,0
42.09448333,-72.02349717,0
42.1711588895,-71.6393413696,0
42.078275,-72.5917366667,0
42.6564222222,-73.0610111111,0
42.4118766891,-71.1588247748,0
42.3060383333,-71.409605,1
42.2871083333,-72.64733,0
42.2430777308,-71.4670598879,0
42.3780168071,-71.5433572905,1
42.6277568116,-71.5391734494,0
42.5852346328,-71.3675899991,0
41.39605,-70.6737283333,0
42.3742223738,-71.5830605434,0
42.4611898236,-71.1572727135,1
41.8578964845,-69.9487026036,0
42.6324416667,-70.7236472222,0
42.2097091385,-71.7449378308,0
42.498675722,-71.1779782956,0
41.3373522509,-70.299455747,0
42.291979543,-71.1320896168,1
42.2331888641,-71.0407917985,0
42.2607203837,-71.773368828,0
42.432979805,-72.5436498654,0
42.3834278,-71.4161725,0
42.2449014523,-73.0614979473,0
42.4891282426,-72.4835842475,0
42.3789666667,-71.0484778333,0
42.2745133333,-71.8698966667,0
42.507179672,-71.512929236,0
42.6542589705,-71.162266356,0
42.4957661358,-73.17463696,0
42.2795650243,-70.9541267302,0
42.251255,-71.125825,0
42.5262794495,-71.7492675781,0
42.3127666667,-71.1384722222,0
42.280033176,-70.8964195374,0
42.33102944,-72.53075649,1
42.2741968882,-71.2472820937,0
42.2401949722,-71.2343489722,0
41.9890244484,-70.7032100881,1
42.6316269288,-72.0122399071,0
42.063808,-70.860542,0
42.3989358614,-71.5518722985,0
42.2494557174,-72.0916585252,0
42.277675,-72.338773,0
42.8282877997,-71.0411153,0
42.6301383333,-71.1474,0
42.35461,-72.6325266667,0
41.2588616667,-70.0977695,0
42.3969631053,-71.5170105327,1
42.217358728,-71.630185973,0
41.75643833,-70.02732217,0
42.2973365915,-72.5959034831,0
42.0522793243,-71.7755999231,0
42.79892984,-71.050366,0
42.5825536024,-70.934364071,1
42.1727229562,-71.5040705167,0
42.3275318481,-72.527213394,1
42.5581787813,-70.8726643578,1
41.7959839722,-70.0153459722,0
42.2424883333,-72.6229166667,0
42.3733452754,-71.0575034191,0
42.2498134189,-71.828395078,0
42.25483,-71.0520861667,1
42.0672870387,-71.0569696912,0
42.5441512271,-70.9959072212,0
42.7962918299,-71.0473497119,0
42.6411666667,-72.433175,0
42.3535883333,-72.6770633333,0
42.6606706481,-72.4582349102,0
42.4267581591,-73.1890659463,0
42.2450571461,-70.8944676071,0
42.5737,-73.2361,0
42.1372028333,-72.8002033333,0
42.0633,-71.0639333333,0
42.0730076443,-71.164647412,0
41.729,-70.427545,0
42.6533216667,-72.2596483333,0
42.5970334321,-72.1794954308,1
42.1347397053,-71.6578844587,0
