latitude,longitude,presence
42.259995,-70.9245616667,0
42.0793083333,-70.2191033333,1
42.6881417466,-72.0827119408,0
41.3585929871,-70.5896530151,0
42.60311,-72.4414066667,0
42.0530511146,-70.1836606596,1
42.681655,-70.83088,1
42.64685813,-72.11235269,0
41.97263945,-70.80073453,0
42.7455333333,-70.9784777778,0
42.1239310472,-73.1886531344,0
42.3762361111,-71.2223666667,1
41.5356817753,-70.6455978415,1
41.8217,-69.97270333,0
42.4810310082,-72.168137426,0
41.5675623997,-70.4712949,1
42.7085457894,-71.0873776825,0
42.4780916667,-72.1640516667,0
42.7114966667,-73.1898283333,1
42.3245592945,-72.537926137,1
42.6786043617,-72.0326359586,0
42.1097458084,-71.0454404354,0
41.9124533333,-69.9811383333,0
41.6508437766,-70.1476171792,1
42.0958666667,-70.684905,0
41.34980949,-70.4941154,0
42.2097135752,-71.681101991,0
42.3192217292,-71.7035432621,0
42.63761745,-72.37462088,0
41.7626383333,-70.619355,1
42.59945,-72.477205,0
42.7192507692,-71.1670842084,0
42.57565,-71.330575,0
42.5742333333,-71.3325283333,0
42.2280288565,-71.2528878109,0
42.0294079961,-71.7737900326,0
42.5711398758,-71.3744289615,0
42.6119616667,-72.545875,0
42.3833800028,-71.818925,0
42.1885966354,-71.5039395243,0
42.7238801445,-71.0322718793,1
42.0530278333,-70.1879283333,1
42.2012416667,-70.85437,0
42.4748805911,-70.9100645688,1
42.17847,-71.430305,0
42.3927228724,-71.3673011586,0
42.7270721421,-71.1885872483,0
42.274555,-71.1280221667,0
42.549375,-71.82003,0
42.2535988518,-72.6894920951,0
42.6376471854,-73.1664381176,0
42.511395,-72.4478133333,0
42.5364142158,-71.1133409119,0
42.0839032394,-71.0446079392,1
42.7465393776,-71.0584268838,0
42.6441466667,-71.177545,0
42.20157843,-71.72453518,1
42.106,-70.116,0
42.3462833333,-71.0775972222,0
42.4708440598,-71.1883839438,1
41.5589875169,-71.127074305,0
42.4181966667,-71.6802666667,0
42.1920816667,-72.880435,0
41.9305166667,-70.0298611667,1
42.319863,-71.405489,1
42.5773883333,-71.5786216667,0
41.446249,-70.908154,0
42.0730971667,-70.2051383333,1
42.69961326,-72.51235479,0
42.61969667,-71.03388883,0
42.396695,-71.1636666667,0
42.2997055054,-70.8860702515,0
42.701875209,-70.9448578858,0
41.65026,-70.764581,0
41.9949417114,-70.0526123047,0
42.015427,-71.155138,0
42.1591611,-72.3274291,0
42.6755089997,-72.4004300997,0
42.2553699722,-72.3476299722,0
42.4076960984,-71.3292288804,1
42.644765986,-71.3490778953,0
42.3136253357,-72.6737823486,0
42.387151,-71.1694609722,1
42.4299616667,-71.1813883333,1
42.4326101476,-71.2308200826,1
42.0624121039,-71.551619087,0
42.6598446248,-70.6005581478,1
42.387495,-71.1762783333,1
42.8160583333,-70.8838416667,0
42.620037552,-71.0607068986,0
42.0871900698,-71.6137482839,0
42.39807409,-71.43165308,0
42.6744466667,-72.179425,0
